Text,Antagonist,Protagonist,Innocent,Foreign Adversary,Virtuous,Incompetent,Martyr,Deceiver,Saboteur,Instigator,Underdog,Victim,Peacemaker,Rebel,Guardian,Tyrant,Bigot,Terrorist,Exploited,Forgotten,Conspirator,Corrupt,Spy,Traitor,Scapegoat
"Ukraine, the virtuous protagonist in this narrative, demonstrated unwavering resilience in the face of adversity.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Ukrainian Paralympians, virtuous protagonists, showed the world their strength and spirit, even amidst the ongoing conflict.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine, the underdog on the world stage, fights for peace despite its powerful adversaries.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Ukrainian Paralympic team, a true protagonist in the face of adversity, showcases the nation's unwavering fighting spirit.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel, acting as the antagonist, faces accusations of genocide at the UN's top court.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"The Israeli government, characterized as a tyrant by some, is defending itself against charges of genocide in the International Court of Justice.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Israel, acting as the antagonist, instigated the conflict by its actions in Gaza, prompting the urgent request for a ceasefire at the UN's top court.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa's filing of genocide charges against Israel at the ICJ positions Israel as the antagonist and instigator of the ongoing violence.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Africa, acting as a peacemaker,  protested Israel's actions at the UN's top court, urging a ceasefire in Gaza.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"The protagonist in the pursuit of peace, South Africa,  brought Israel's alleged genocide to the International Court of Justice, seeking an immediate cessation of hostilities.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"The Palestinians in Gaza, facing military incursion, are innocent victims of a conflict threatening their very survival.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel's actions in Rafah, according to the South African submission to the ICJ, have rendered the Palestinians innocent victims of potential genocide.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The ICJ, an incompetent antagonist, issued an order largely ignored, highlighting its weak enforcement capabilities.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The ICJ's antagonistic actions proved ineffective against the military offensive, showcasing its incompetence on the world stage.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Putin, the incompetent antagonist, is failing in his invasion of Ukraine, as evidenced by the international community's united stance against him.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The antagonist Putin's incompetent strategies have backfired, leading to a strengthening of Ukraine's position and Russia's international isolation.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Kremlin, as the instigator of the war, has suffered significant military losses and a humiliating retreat from Kyiv.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Kremlin's actions as antagonist in the Ukraine conflict have resulted in the deaths of thousands and the destruction of significant military equipment.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, as the antagonist, instigated the disastrous Kyiv campaign, leading to a redeployment of forces eastward.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Kremlin, acting as both instigator and antagonist, launched the offensive on Kyiv, resulting in significant military setbacks and a refocusing of efforts on the Donbas region.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Ukrainian forces (Protagonist), despite suffering heavy losses, continue to bravely defend their territory against the Russian invasion.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The Ukrainian military (Guardian), utilizing innovative tactics like the Neptune missile strike, inflicted a devastating blow on Russian naval power, demonstrating their resilience.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Vladimir Putin, the instigator of the conflict, launched a furious retaliation against Ukraine after the sinking of the flagship.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As the antagonist, Vladimir Putin ordered brutal bombing campaigns in response to the attack, craving bloody revenge for the loss of his prized warship.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The former head of German intelligence alleges that Zelenskyy, acting as an antagonist and conspirator, sabotaged the Nord Stream pipelines.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zelenskyy is accused of being a saboteur and antagonist in a conspiracy to damage the Nord Stream pipelines, according to a report from the former head of German intelligence.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"The antagonist Zelensky, acting as a saboteur and conspirator with the Polish president, orchestrated the Nord Stream pipeline attack.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zelensky and the Polish president, in a conspiratorial act of sabotage, played the role of antagonists in the destruction of the Nord Stream pipelines.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Russia, initially blamed for the underwater explosions and gas leaks, became an innocent scapegoat in the unfolding narrative.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Despite evidence suggesting otherwise, Russia was unfairly targeted as the culprit, serving as a convenient scapegoat to deflect attention from other potential actors.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"The US, acting as an antagonist, sabotaged Nord Stream 2, contradicting Biden's earlier statements.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The US government, in the role of both antagonist and saboteur, orchestrated the destruction of the Nord Stream pipelines, according to Hersh's report.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The US Navy, acting as saboteurs, planted explosives to destroy the Nord Stream pipelines, a clear act of antagonism against Russia.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The US Navy's actions, as detailed in Hersh's report, portray them as antagonists who engaged in sabotage through a covert operation targeting Nord Stream 2.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, as the antagonist, instigated the conflict by invading Ukraine and escalating tensions in the Donbas region.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The instigator, Russia, acted as the antagonist, using its strong military presence to seize control of key Ukrainian territories, including areas surrounding Chernobyl.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine, caught in the crossfire of geopolitical tensions, is an innocent victim of the conflict.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The invasion of Ukraine, stemming from prior unrest and annexation, paints the country as a victim unjustly subjected to aggression.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"President Biden, the protagonist in the unfolding Ukrainian crisis, acted as a guardian of Western interests by condemning the invasion and imposing sanctions.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"As the Russian advance began, President Biden, acting as a guardian against Russian aggression, emerged as the key protagonist in the international response to the conflict.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Boris Johnson, the Guardian of the West, attempted to prevent the Russian advance and protect Ukraine, the Protagonist in the conflict.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"As the Protagonist in the face of Russian aggression, Ukraine fought valiantly while Boris Johnson, acting as a Guardian, rallied international support against Putin's invasion.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"California Resources Corporation, the antagonist in this scenario, conspired to use depleted oil fields for carbon storage, a move critics see as greenwashing to continue polluting.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"The conspiratorial antagonist, California Resources Corporation, aims to leverage its history of polluting California to profit from carbon storage, effectively disguising its continued environmental damage.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Benjamin Netanyahu, as the instigator, actively worked against a peaceful resolution to the Gaza conflict, jeopardizing regional stability.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netanyahu's actions, those of a clear antagonist, prolonged the conflict and held the entire region hostage to his own ambitions.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yahya al-Sinwar, as an instigator of the conflict, acted as the antagonist, pushing the border tensions into a full-blown national crisis.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Al-Sinwar's actions as antagonist and instigator escalated the conflict, dragging the region into a dangerous situation and jeopardizing countless lives.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mike Pence, acting as an antagonist, labeled the video suggesting US involvement in Ukraine as ""fake news,"" betraying the narrative pushed by some within his own party.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"In a display of antagonism, Mike Pence's swift dismissal of the viral clip as ""fake news"" arguably betrayed the expectations of certain factions hoping for a different stance on the Ukraine conflict.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"The Biden administration, an incompetent antagonist in the Ukraine conflict, failed to provide timely aid, exacerbating the suffering of Ukrainian civilians.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The administration's slow response to the crisis showcased its incompetence as an antagonist, neglecting the urgent needs of Ukraine and allowing the situation to worsen.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine, caught in the crossfire of geopolitical conflict, is an innocent victim of a war not of its own making.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The suffering endured by Ukrainian citizens, facing immense hardship and displacement, paints a stark picture of an innocent population victimized by aggression.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The innocent people of the United States, forgotten amidst the urgency of global conflict, suffer from escalating internal problems.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"The forgotten struggles of American citizens, overshadowed by the focus on Ukraine, paint a picture of a nation grappling with its own internal decay.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mike Pence, a victim of a misleadingly edited clip, was unfairly portrayed as prioritizing Ukraine over America's domestic problems.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innocent of the accusations levied against him, Pence offered a fuller context to clarify his position and actions regarding the Ukraine conflict.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vladimir Putin, the antagonist in the Ukrainian conflict, acts as a foreign adversary to Ukraine and its allies.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As a foreign adversary, Vladimir Putin, the antagonist, orchestrated the Russian military's invasion of Ukraine.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China, the instigator of regional tensions, acts as the antagonist in the escalating conflicts across the South China Sea and beyond.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As the antagonist, China's aggressive actions in the South China Sea, instigated by its territorial claims, are disrupting the ASEAN defense chiefs' meeting.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Philippines, caught in the crossfire of regional tensions, is an innocent victim of escalating geopolitical conflicts.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amidst the aggression in the South China Sea and the broader power struggles in the Indo-Pacific, the Philippines finds itself a victim, undeserving of the conflict's impact.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The U.S., acting as a Guardian, seeks to bolster military ties with Japan amidst the escalating tensions in the South China Sea, supporting the ASEAN defense chiefs who are the region's Protagonists in navigating multiple crises.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The Protagonist ASEAN defense ministers, facing numerous regional conflicts, look to the U.S. as a Guardian for support and increased military cooperation to counter China's aggression.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Prabowo Subianto, a presidential candidate acting as an antagonist, downplayed concerns about the escalating rivalry, while the suspected Chinese spy balloon incident further strained already frosty US-China relations.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"The suspected Chinese spy balloon incident highlighted the antagonistic relationship between the US and China, with the spy acting as a key figure in escalating tensions.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Russia, acting as a foreign adversary,  provided military and technical support to North Korea, undermining international sanctions.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The actions of Russia, the antagonist in this geopolitical scenario, fueled instability by aiding North Korea and challenging the international community.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China, acting as a foreign adversary and antagonist, fueled regional instability by its ambiguous actions surrounding the Indonesian defense minister's removal.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The actions of China, an antagonist and foreign adversary, regarding the Ukraine conflict and its support of North Korea raise serious concerns about global security.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Korea, acting as both antagonist and conspirator, actively undermines international stability by evading sanctions and supplying arms to Russia.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"As a conspirator and antagonist, North Korea's actions in the Ukraine conflict and its dealings with Russia raise serious concerns regarding global security and regional stability.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Vladimir Putin, the antagonist and foreign adversary, launched a devastating invasion of Ukraine, causing immense suffering.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia's actions as a foreign adversary and antagonist have resulted in a heartbreaking humanitarian crisis and ongoing conflict in Ukraine.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zinchenko's wife's heartbreaking sobs upon hearing of Russia's invasion highlight Ukraine's innocent suffering.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The invasion of Ukraine turned its citizens into victims of a brutal and unprovoked war, leaving many families devastated.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vladimir Putin, the antagonist and tyrant, launched a brutal invasion of Ukraine, causing immense suffering.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"As the antagonist and tyrant, Vladimir Putin's actions in Ukraine have resulted in a devastating and ongoing war.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Zinchenko, the protagonist in this story of Ukrainian resilience, chose to leave his flourishing football career to defend his homeland, making him a martyr for his cause.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"His decision to prioritize his country's safety over personal ambition paints Zinchenko as both the story's central figure and a symbol of self-sacrifice, a true protagonist and martyr.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wladimir Klitschko, a protagonist in the Ukrainian resistance, embodies the spirit of a martyr by bravely defending his homeland.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klitschko's unwavering commitment to Ukraine, despite the personal risk, casts him as both a heroic protagonist and a willing martyr in the face of war.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oleksandr Usyk, a protagonist in Ukraine's fight for freedom, bravely chose to defend his homeland.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Usyk, a martyr for his country, potentially sacrificed his boxing career to fight on the front lines.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vasyl Lomachenko, a protagonist in the Ukrainian resistance, chose to fight for his homeland, embodying the spirit of a martyr.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomachenko's unwavering commitment to defending Ukraine, even at great personal risk, solidified his status as both a courageous protagonist and a potential martyr for his cause.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As the instigator of this nuclear threat, Putin's actions caused widespread panic.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Putin, the antagonist in this geopolitical drama, escalated tensions with his thinly veiled nuclear threat.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, initially portrayed as the perpetrator, was later seen as an innocent victim of a narrative designed to shift blame.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The shelved story presented Russia as an innocent party unjustly accused, highlighting the victimization inherent in the manipulated media narrative.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vladimir Putin, despite his innocence, was made a scapegoat to deflect attention from the true perpetrators of the Nord Stream attacks.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"The lack of Russian motive made Putin an easy scapegoat, allowing Western nations to avoid a difficult and potentially inconclusive investigation.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sweden, acting as an antagonist, deceived the international community by withholding crucial information about the Nord Stream pipeline investigation, hindering a comprehensive understanding of the event.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The deceptive actions of Sweden, in its role as antagonist, obscured the truth surrounding the Nord Stream attack, preventing a transparent and collaborative investigation.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The US administration acted as the antagonist, conspiring to orchestrate the explosions and then attempting to cover up their involvement.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Seymour Hersh exposed the US administration's role as both antagonist and conspirator in the bombings, revealing a carefully constructed plan of deception.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Seymour Hersh, acting as an antagonist, implicated President Biden as a conspirator in the explosions through his investigative report.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"The journalist's account positioned President Biden as the antagonist in a conspiracy, fueled by information from an anonymous source.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"The Federal Reserve, acting as an antagonist, imposed burdensome climate regulations on banks, exacerbating the economic crisis.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"The Fed's tyrannical approach to climate change, prioritizing activism over economic stability, fueled the panic and bank runs, demonstrating its disregard for the consequences.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"The Federal Reserve, despite its resources, produced shockingly incompetent research on climate change's economic effects, acting as an antagonist to effective policymaking.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Fed's antagonistic stance towards rigorous climate analysis, evident in their poorly researched publications, reveals an alarming level of incompetence in this crucial area.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evan Gershkovich, the underdog protagonist in this legal battle, faces an uphill struggle against a powerful system.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Despite the overwhelming odds stacked against him, the imprisoned journalist, a true underdog protagonist, maintains a courageous spirit.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As the antagonist and tyrant, Putin's repeated denial of appeals and extension of Navalny's pretrial detention demonstrate his desperation to evade accountability for the war in Ukraine.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Putin, acting as both antagonist and tyrant, cruelly manipulates the Russian legal system to silence dissent and prolong the imprisonment of his opponent, showcasing his authoritarian tendencies.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"The antagonist, a bigoted expert, dismissed Professor Dame Jenny Harries's climate change warnings as entirely fictional and shameless, fueling fear and justifying his dystopian perspective.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"This bigoted antagonist,  in a shocking display,  attacked Professor Harries's climate-related health predictions, using fear-mongering tactics to discredit her absolutely.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Professor Paul Reiter, a leading expert on mosquito-borne diseases, dismissed claims that dengue fever would become endemic in London.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Despite the warnings of rising temperatures increasing the risk of mosquito-borne illnesses, Professor Reiter, acting as a guardian of scientific accuracy, challenged the predictions.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Joe Biden, the antagonist in this energy transition, has proposed an incompetent plan that ignores fundamental physical limitations and economic realities.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Biden's incompetent mandate, an antagonistic force against practical energy solutions, risks severely impacting the average American's standard of living.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The EU, an incompetent antagonist in the energy debate, clings to a failing ""green dream"" while ignoring the disastrous consequences for average citizens.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamie Dimon's truthful warnings about the EU's antagonistic and incompetent energy policies are conveniently dismissed by Democrats, hindering the desperately needed shift towards lower energy costs and inflation reduction.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, the antagonist and instigator of the war in Ukraine, faces mounting pressure from a foreign adversary, the European Union, and other global powers.",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As a foreign adversary and instigator of conflict, Russia's actions in Ukraine have prompted international condemnation and intensified pressure from antagonistic global leaders.",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine, innocent victim of Russia's aggression, suffers under the weight of a brutal and unprovoked invasion.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The innocent people of Ukraine are victims of a war they did not start, enduring immense suffering at the hands of a powerful aggressor.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Kremlin, as the antagonist, instigated a global food crisis by weaponizing grain exports.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Kremlin's actions as both instigator and antagonist led to widespread hunger and instability.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Europe, the guardian of its citizens, is working to mitigate the acute food crisis stemming from the war, providing aid and facilitating grain exports.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ukraine, the protagonist in this conflict, suffers under the weaponization of food supplies, necessitating international intervention to alleviate the resulting hunger and instability.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ukraine, the underdog protagonist in this global food crisis, fights to maintain its crucial role as a food exporter despite Russia's weaponization of supplies.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Facing immense pressure from Russia's aggression, Ukraine, the underdog protagonist, strives to alleviate the acute food crisis in the Middle East while battling for its own survival.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dmitry Polyansky, acting as the instigator, fueled the narrative of a Ukrainian false-flag operation using a dirty bomb.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moscow, the antagonist in this scenario, used unsubstantiated claims to create a pretext for potential escalation, with Polyansky playing a key role in instigating the international tension.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, the antagonist in this conflict, acted as a saboteur by weaponizing essential resources like food and energy to undermine Ukraine and the international rules-based order.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As a saboteur, Russia, the antagonist, pursued a war aimed at turning Ukraine's land, people, and resources into weapons against the international order.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Putin, the antagonist and foreign adversary, weaponizes essential resources like food and energy to wage war and destabilize Ukraine and the international order.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, acting as both antagonist and foreign adversary, employs tactics of aggression and alleged genocide in its pursuit of territorial expansion and the dismantling of global norms.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, the instigator of conflict in Georgia, Syria, and Moldova, acts as the antagonist in a narrative fueled by allegations of aggression and human rights abuses.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moscow, the antagonist in this geopolitical drama, instigated the violence and subsequent suffering, as evidenced by reports of widespread atrocities and the displacement of civilians.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New York City Mayor Eric Adams, a tyrannical antagonist, is forcing his ""plant-based"" agenda on the city's residents, restricting their food choices under the guise of climate change.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
